company,company_domain_name,phone,address,city,state,country,zip,industry,type,numberofemployees,website,firstname,lastname,jobtitle,email,mobilephone,nocturn_icp_score,nocturn_icp_tier,nocturn_star_rating,nocturn_room_count,nocturn_has_whatsapp,nocturn_whatsapp_number,nocturn_whatsapp_source,nocturn_has_email,nocturn_after_hours_gap,nocturn_google_rating,nocturn_google_reviews,nocturn_google_maps_url,nocturn_member_id,nocturn_source,nocturn_outreach_priority,nocturn_outreach_channel,nocturn_pilot_roi_estimate,nocturn_adr_estimate,nocturn_pilot_status,nocturn_pilot_start_date,nocturn_first_touch_template,nocturn_notes,nocturn_data_collected_date,lifecyclestage,hs_lead_status,lead_source,lead_source_detail
Good 9 Hotel,,,"81700, 15, Jalan Serangkai 1, Taman Bukit Dahlia, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.9,143,https://www.google.com/maps/place/?q=place_id:ChIJ-axpdbZr2jERXiPElihtaM8,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Hotel Tey,,,"73, 73A, 75A, Jalan Intan 13, Taman Cahaya Masai, 81700 Pasir Gudang, Johor",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.2,131,https://www.google.com/maps/place/?q=place_id:ChIJA7L4ji5A2jERaiHMUahMnE8,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Solid Hotels By Puzz,,,"57 & 59, Taman, Jalan Kota 2, Cahaya Kota Puteri, 81750 Masai, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81750,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.3,275,https://www.google.com/maps/place/?q=place_id:ChIJcxtsrMJr2jERqnBTXHCugU0,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Peach Hill Hotel & Cafe,,,"63, Jalan Masai Utama 1, Taman Masai Utama, 81750 Masai, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81750,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.8,358,https://www.google.com/maps/place/?q=place_id:ChIJT3WD8M5q2jERIYYYVGwMD78,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
BOUTIQUE RL HOTEL,,,"No 11,Perjiranan 8,Jalan 10, 17, Lorong 8/12, Taman Air Biru, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.8,4,https://www.google.com/maps/place/?q=place_id:ChIJBbaoTNgV2jERFyDwsfIL0oE,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Arcadia Homestay With Private Pool Pasir Gudang (Muslim Only),,,"66, Jalan Durian 2, Taman Kota Masai, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.9,82,https://www.google.com/maps/place/?q=place_id:ChIJkerVFQBB2jERHRIR2cljCd4,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Mairaa Homestay Pasir Gudang,,,"No 46, Jalan Lampam 8, Taman Tanjung Puteri Resort, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.7,19,https://www.google.com/maps/place/?q=place_id:ChIJS08DphE_2jERVpVNwz94mEA,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
OYO 90510 Hotel Sahara,,,"30, 28, Jalan Lampam 41, Taman Tanjung Puteri Resort, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,2.4,199,https://www.google.com/maps/place/?q=place_id:ChIJSWeVB8Y_2jER3l85RGfgaxc,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
OYO 89772 Roselyn Inn,,,"NO 41, 01, Jln Mangga 1, Taman Kota Masai, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,2.9,49,https://www.google.com/maps/place/?q=place_id:ChIJVQCnYR1A2jERNEPp6gmsIuo,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
SCIENTEX HOMESTAY,,,"105, Jln Murai, Taman Scientex, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.9,47,https://www.google.com/maps/place/?q=place_id:ChIJuTVDeA9r2jERoV-qwVu24Bw,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Homestay Pasir Gudang ( HAZIQ ),,,"39, Jalan Lampam 25, Taman Tanjung Puteri Resort, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,5,12,https://www.google.com/maps/place/?q=place_id:ChIJv_qzOAA_2jERgJt01_z7ef8,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Daniz Homestay Pasir Gudang,,,"94, Jalan Nenas 26, Taman Kota Masai, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,5,9,https://www.google.com/maps/place/?q=place_id:ChIJvxW5UjZB2jERrJ98HeZF-DI,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Qalesya Homestay,,,"40, Jalan Mawar 19, Taman Mawar, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.9,11,https://www.google.com/maps/place/?q=place_id:ChIJS5_Td-sV2jERYVb5dlhbXss,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Ramlah Homestay (Pasir Gudang),,,"55, Jalan Duku 19, Taman Kota Masai, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,5,4,https://www.google.com/maps/place/?q=place_id:ChIJqdzo0cBB2jERGAc_aMMJM1E,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Ohana Studio (Homestay Pasir Gudang) - Studio Room With Toilet,,,"Jalan Bacang 34, Taman Kota Masai, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.9,42,https://www.google.com/maps/place/?q=place_id:ChIJF9D91U9B2jERxSPbCJEMb04,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Homestay Greenway,,,"33, Jalan Lili 1/5, Taman Bestari Perdana, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.8,60,https://www.google.com/maps/place/?q=place_id:ChIJbYRD0Y1B2jERB-9JtY7stLg,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Homestay D'Luna PG,,,"1, Jalan Bacang 22, Taman Kota Masai, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.9,21,https://www.google.com/maps/place/?q=place_id:ChIJhbdmC2NB2jERaIb8ljC6oEQ,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Idah Dahlia Homestay,,,"1, Jalan Sekuntum 12, Taman Bukit Dahlia, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,5,24,https://www.google.com/maps/place/?q=place_id:ChIJQTnnau5r2jERW9X9s_JjprY,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Marissa Homestay Pasir Gudang,,,"4, Jalan Bayan 5 Impiana, Taman Scientex, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.5,13,https://www.google.com/maps/place/?q=place_id:ChIJkyhrN19B2jERytwG5SC1KRI,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Wahida Homestay Pasir Gudang,,,"31, Jalan 10/22 Taman Air Biru Pasir Gudang, Kawasan Perindustrian Pasir Gudang, 81700 Johor Bharu, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.8,10,https://www.google.com/maps/place/?q=place_id:ChIJ725e4pEV2jERDBMt6M5aDAU,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Orchid Homestay Pasir Gudang,,,"18, Jalan Nenas 7, Taman Kota Masai, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.7,7,https://www.google.com/maps/place/?q=place_id:ChIJdf202VNB2jERY2y4tKR6hHE,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Zen Clan Homestay Pasir Gudang,,,"Jln Kedidi 19, Taman Scientex, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.7,10,https://www.google.com/maps/place/?q=place_id:ChIJ0zB2CO5r2jER7aNNVBYUgts,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Diyna Homestay Pasir Gudang,,,"148, Jalan Mangga 14, Taman Kota Masai, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.9,15,https://www.google.com/maps/place/?q=place_id:ChIJ53saXQBB2jERy-g9tkL2CYA,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Homestay DQ Pasir Gudang,,,"47, Jalan Cendana 1, Taman Rinting, 81750 Masai, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81750,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.9,31,https://www.google.com/maps/place/?q=place_id:ChIJlWn-lDJr2jER198js5YAtnw,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Guest House,,,"Level 1, 43 A, Jalan Intan 13, Taman Cahaya Masai, 81700 Masai, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://www.google.com/maps/place/?q=place_id:ChIJTetP8C5A2jERp08tE-w1myM,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
wisma suhaimi,,,"no 58 a jalan mawar 46,taman mawar pasir gudang, Taman Mawar, 81700 johor, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.7,9,https://www.google.com/maps/place/?q=place_id:ChIJj6S8m0IV2jERiMf91_OS8X0,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
DIN SERVICES & COLLECTIONS,,,"Block 49, Jalan Tembusu, Taman Air Biru, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,5,1,https://www.google.com/maps/place/?q=place_id:ChIJvf1UQyUV2jEROxshriHOEtQ,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Rest by Starmakers | Pasir Gudang Homestay | Kota Masai Airbnb | Bandar Bistari Perdana Room Rental Pasir Gudang,,,"No 2, Jln Akasia 4, Bandar Bistari Perdana, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://www.google.com/maps/place/?q=place_id:ChIJB88AEGJB2jERIornSSv5upE,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Bilik Sewa Pasir Gudang,,,"Jln Tiong 2, Taman Scientex, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3,3,https://www.google.com/maps/place/?q=place_id:ChIJb4rDRH5r2jERzcUyUj2oAaE,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Shines GuestHouse | Pasir Gudang,,,"22, Jalan Bacang 16, Taman Kota Masai, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.3,7,https://www.google.com/maps/place/?q=place_id:ChIJVyxYg0ZB2jERxKoH3SolunE,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
NshaF Enterprise,,,"Taman Cendana, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,5,1,https://www.google.com/maps/place/?q=place_id:ChIJlRleWGtr2jERJF0FDldxjps,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Eydeen Homestay Pasir Gudang,,,"Resort, 27, Jalan Lampam 19, Taman Tanjung Puteri, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,5,3,https://www.google.com/maps/place/?q=place_id:ChIJJVMrzik_2jER0uGQsluVjgk,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Taniaa Homestay Pasir Gudang,,,"25, Jalan Lampam 18, Taman Tanjung Puteri Resort, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,5,4,https://www.google.com/maps/place/?q=place_id:ChIJI8E6CFo_2jERLJKr8HECLrQ,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
tempat singgah,,,"61, Jalan Bacang 24, Taman Kota Masai, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://www.google.com/maps/place/?q=place_id:ChIJ11NcHgBB2jERqSBmQxrE9KQ,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
TH Inn @ Scientex,,,"33, Jalan Rusa 1, Taman Scientex, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.5,2,https://www.google.com/maps/place/?q=place_id:ChIJCfxcPKFq2jERyljbk7cwfl4,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
OYO 89702 Md Hotel Masai,,,"Jalan Kiambang, Taman Bunga Raya, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.2,50,https://www.google.com/maps/place/?q=place_id:ChIJTYD1N8Zq2jERPaudiXO74Kg,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
CV Impiana Inn Masai,,,"59, Jalan Sierra Perdana 2/1, Taman Sierra Perdana, 81750 Masai, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81750,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.8,12,https://www.google.com/maps/place/?q=place_id:ChIJd1Uw6tVq2jERmnPu5vglrvI,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
SAHSA Inn,,,"20A, Jalan Serangkai 18, Taman Bukit Dahlia, 81700 Pasir Gudang, Johor Darul Ta'zim",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.9,19,https://www.google.com/maps/place/?q=place_id:ChIJQyr35LRq2jER_11GadBD6zw,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Pasir Gudang Marissa Homestay - Vacation Home,,,"Taman Scientex, 81700 Pasir Gudang, Johor, Malaysia",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://www.google.com/maps/place/?q=place_id:ChIJU7Lc8CdA2jERuI0_5xVOSPE,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
D Wangi Homestay Pasir Gudang at Ecotropic - Vacation Home,,,"Taman Kota Masai, 81700, Johor, Malaysia",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://www.google.com/maps/place/?q=place_id:ChIJK3b7CG5A2jERr6JJDA-7GDs,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Casa Meyaw Homestay Pasir Gudang - Apartment,,,"81700 Pasir Gudang, Johor, Malaysia",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://www.google.com/maps/place/?q=place_id:ChIJJ53VM8g_2jERl3IyA-QAS_k,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Embun Selasih Homestay Pasir Gudang,,,"Taman Pasir Putih, 81700 Pasir Gudang, Johor, Malaysia",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://www.google.com/maps/place/?q=place_id:ChIJDSzfwoo_2jERf7L3gIe5poE,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Eco-homestay Pasir Gudang,,,"Taman Kota Masai, 81700, Johor, Malaysia",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://www.google.com/maps/place/?q=place_id:ChIJTXWiB29A2jERZUoEU5ksJk4,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Ell Homestay with Private pool Pasir gudang - Two-Bedroom House,,,"Taman Kota Masai, 81700 Pasir Gudang, Johor, Malaysia",Pasir Gudang,Johor,Malaysia,81700,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://www.google.com/maps/place/?q=place_id:ChIJaeFLbyJA2jERRudnRgau7Wc,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Hotel Anika,,,"Jalan Dato Rauf, Kampung Masjid Lama, 86000 Kluang, Johor Darul Ta'zim",Kluang,Johor,Malaysia,86000,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.1,1357,https://www.google.com/maps/place/?q=place_id:ChIJCe94Jrdt0DERuiXYGxZuqpo,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Imperial Hotel,,,"1, Jln Syed Abdul Hamid Sagaf, Kampung Masjid Lama, 86000 Kluang, Johor Darul Ta'zim",Kluang,Johor,Malaysia,86000,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.1,295,https://www.google.com/maps/place/?q=place_id:ChIJzz6AfMpt0DERng1UwT9R8wU,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
STARZ HOTEL,,,"No.31, 32, 33, Jalan Tasik 1, Pusat Perniagaan Tasik, 86000 Kluang, Johor",Kluang,Johor,Malaysia,86000,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.2,431,https://www.google.com/maps/place/?q=place_id:ChIJQX1ZMc1t0DERf1WMhwvlUXU,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Room V @ Kluang Parade Near Bus Stop Kluang,,,"Jalan Mata Kucing No 9AB- 14B, Blok D, Kampung Masjid Lama, 86000 Kluang, Johor",Kluang,Johor,Malaysia,86000,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.2,110,https://www.google.com/maps/place/?q=place_id:ChIJNZxb4LBt0DERVNQuAyY284g,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Four Seasons Ruili Hotel,,,"NO 20, Jalan Bakawali, Kluang",Kluang,Johor,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,2.8,37,https://www.google.com/maps/place/?q=place_id:ChIJo-JftrBt0DERRe9OlP2p5sE,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
HOTEL SETIA,,,"Jalan Setia Indah 1, 86000 Kluang, Johor Darul Ta'zim",Kluang,Johor,Malaysia,86000,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.9,349,https://www.google.com/maps/place/?q=place_id:ChIJVfnPHcJt0DERGecGJVlZ24g,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Milano Hotel,,,"8, Jalan Dato Rauf, Kampung Masjid Lama, 86000 Kluang, Johor Darul Ta'zim",Kluang,Johor,Malaysia,86000,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.6,383,https://www.google.com/maps/place/?q=place_id:ChIJ44XdHrdt0DERhJWGWSJMMKw,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
