company,company_domain_name,phone,address,city,state,country,zip,industry,type,numberofemployees,website,firstname,lastname,jobtitle,email,mobilephone,nocturn_icp_score,nocturn_icp_tier,nocturn_star_rating,nocturn_room_count,nocturn_has_whatsapp,nocturn_whatsapp_number,nocturn_whatsapp_source,nocturn_has_email,nocturn_after_hours_gap,nocturn_google_rating,nocturn_google_reviews,nocturn_google_maps_url,nocturn_member_id,nocturn_source,nocturn_outreach_priority,nocturn_outreach_channel,nocturn_pilot_roi_estimate,nocturn_adr_estimate,nocturn_pilot_status,nocturn_pilot_start_date,nocturn_first_touch_template,nocturn_notes,nocturn_data_collected_date,lifecyclestage,hs_lead_status,lead_source,lead_source_detail
RUMA HOMESTAY BUKIT MERTAJAM,,,"Metropol, Pangsapuri Servis Metro, Jalan Perda Utara 1, Bandar Perda, 14000 Bukit Mertajam, Pulau Pinang",Bukit Mertajam,Penang,Malaysia,14000,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,5,2,https://www.google.com/maps/place/?q=place_id:ChIJifYEVJTHSjAR4O-eLcdI-ok,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sunshine Motel 阳光酒店,,,"12, Lorong Kampung Baru Satu, Jalan Kampung Baru, 14000 Bukit Mertajam, Pulau Pinang",Bukit Mertajam,Penang,Malaysia,14000,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.7,54,https://www.google.com/maps/place/?q=place_id:ChIJxfbSmfDISjARTy_XVqrgMv0,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
23 Inn Hostel,,,"23, Lorong Impian Ria 5/2, Taman Impian Ria, 14000 Bukit Mertajam, Pulau Pinang",Bukit Mertajam,Penang,Malaysia,14000,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,5,2,https://www.google.com/maps/place/?q=place_id:ChIJF8EeFlzJSjAR3GMDcROHVag,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
CK INN MOTEL,,,"33,35, 37, Jalan Machang Bubok 2, Taman Machang Bubok, 14000 Bukit Mertajam, Penang",Bukit Mertajam,Penang,Malaysia,14000,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.3,13,https://www.google.com/maps/place/?q=place_id:ChIJgQiZRf_JSjAR_8BdyTdBhq0,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
No 31 Maple Inn,,,"31, Jalan Bukit Tambun, Taman Tambun Indah, 14100 Simpang Ampat, Pulau Pinang",Bukit Mertajam,Penang,Malaysia,14100,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.3,648,https://www.google.com/maps/place/?q=place_id:ChIJkdiEV7y3SjARvH9KM2xQP3w,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Mutiara Inn,,,"105, Jln Permatang Pauh, 13500 Bukit Mertajam, Pulau Pinang",Bukit Mertajam,Penang,Malaysia,13500,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.2,51,https://www.google.com/maps/place/?q=place_id:ChIJmb9yzxbGSjARMjKJT7cjqDU,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Paddy Villea Inn,,,"Paddy Villea Inn, 1583 Mukim 5, Jln Permatang Nibong, 13500 Permatang Pauh, Pulau Pinang",Bukit Mertajam,Penang,Malaysia,13500,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.4,28,https://www.google.com/maps/place/?q=place_id:ChIJNz13UDHPSjARhBL54Ste1gs,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
"Urban Inn, Kulim",,,"925-926, Jalan Lembah Impiana 5, Lembah Impiana III, 09000 Kulim, Kedah",Bukit Mertajam,Penang,Malaysia,09000,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.7,744,https://www.google.com/maps/place/?q=place_id:ChIJuQOB-WDJSjARDkIypDZzJco,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
RUMAISA ROOM RENTAL,,,"Kondominium Mutiara, Jalan Perda Barat, Bandar Perda, 14000 Bukit Mertajam, Pulau Pinang",Bukit Mertajam,Penang,Malaysia,14000,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://www.google.com/maps/place/?q=place_id:ChIJ3QswAxvGSjARztAGoyzwG4E,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Luxurious Perda City Duplex Penthouse - Bukit Mertajam - Superior Suite with Sea View,,,"Bandar Perda, 14000 Bukit Mertajam, Penang, Malaysia",Bukit Mertajam,Penang,Malaysia,14000,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://www.google.com/maps/place/?q=place_id:ChIJkee9-B7GSjARCRZto62RQ6k,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
HOMEZ SUITE 2R1B @ Bukit Mertajam near Auto City & Icon City [City View],,,"Taman Bukit, 14000 Bukit Mertajam, Penang, Malaysia",Bukit Mertajam,Penang,Malaysia,14000,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://www.google.com/maps/place/?q=place_id:ChIJwUN2SfPISjARbdSt9nzXtCI,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
"Mama Mia Home - Bukit Mertajam - House, 4 Bedrooms",,,"Taman Mutiara, 14000 Bukit Mertajam, Penang, Malaysia",Bukit Mertajam,Penang,Malaysia,14000,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://www.google.com/maps/place/?q=place_id:ChIJZxC4eZzISjARsPk3VXLL76s,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Modern DI3 COZY HOUSE 3 ROOM 6PAX@ ALMA JUSCO.BM,,,"Desa Impian, 14000 Simpang Ampat, Penang, Malaysia",Bukit Mertajam,Penang,Malaysia,14000,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://www.google.com/maps/place/?q=place_id:ChIJJ92BRNTJSjARJDlTLA7KE54,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
"De Luma-Cozy 2Bedroom Landed House, Bukit Mertajam",,,"Taman Belimbing, 14000 Bukit Mertajam, Penang, Malaysia",Bukit Mertajam,Penang,Malaysia,14000,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://www.google.com/maps/place/?q=place_id:ChIJk5h7_YDISjARhnHGKg0lSSI,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Perda City Executive Duplex Penthouse @ Bukit Mertajam - Apartment,,,"Bandar Perda, 14000 Bukit Mertajam, Penang, Malaysia",Bukit Mertajam,Penang,Malaysia,14000,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://www.google.com/maps/place/?q=place_id:ChIJNSAIHCDGSjARe5XYVaECm6U,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Family-friendly Bungalow in Bukit Mertajam,,,"Taman Seri Bukit Indah, 14000 Bukit Mertajam, Penang, Malaysia",Bukit Mertajam,Penang,Malaysia,14000,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://www.google.com/maps/place/?q=place_id:ChIJC9NwH_3ISjARoA--ktvBzFE,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Be Right Back Loft - Bukit Mertajam - Standard Twin Room,,,"14000 Bukit Mertajam, Penang, Malaysia",Bukit Mertajam,Penang,Malaysia,14000,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://www.google.com/maps/place/?q=place_id:ChIJbYs5e77ISjARxAMLAbdA7EA,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
"SEMI-D Taman Impian, Bukit Mertajam, 15pax - Four-Bedroom House",,,"Taman Impian, 14000 Bukit Mertajam, Penang, Malaysia",Bukit Mertajam,Penang,Malaysia,14000,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://www.google.com/maps/place/?q=place_id:ChIJU0gBDTLISjARoSdVdQysaxk,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Kota Permai Free n Easy Interior Bukit Mertajam - Double or Twin Room,,,"Kota Permai, 14000 Bukit Mertajam, Penang, Malaysia",Bukit Mertajam,Penang,Malaysia,14000,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://www.google.com/maps/place/?q=place_id:ChIJjYHxzWPISjARR1iGD-cd2Co,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Raia Inn Penang,,,"Lot 5789 & 5790, Kompleks Tabung Haji, Jalan Dato Ismail Hashim, 11900 Bayan Lepas, Pulau Pinang",Bayan Lepas,Penang,Malaysia,11900,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4,1998,https://www.google.com/maps/place/?q=place_id:ChIJZ9BYdP2_SjARBuTm_u3Gebg,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
EST Hotel Penang,,,"33A, B-C, Lintang Sungai Tiram 5, Sunway Prima, 11900 Bayan Lepas, Pulau Pinang",Bayan Lepas,Penang,Malaysia,11900,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.6,399,https://www.google.com/maps/place/?q=place_id:ChIJF-NKG_S_SjARXMBWUrGfj9E,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Malihom,,,"Kiri N/T, 168, Bukit Penara, Mukim 6, Balik Pulau",Bayan Lepas,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.3,141,https://www.google.com/maps/place/?q=place_id:ChIJF4T1QsXqSjAR6mqrPk9XkGQ,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Check Inn,,,"1228m 2, Jalan Paya Terubung, George Town",Bayan Lepas,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.7,3,https://www.google.com/maps/place/?q=place_id:ChIJf90TnzHASjARreoPP1G8EZ4,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
AC Hotel Penang,,,"213, Jalan Bukit Gambir, Bayan Lepas",Bayan Lepas,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.1,4368,https://www.google.com/maps/place/?q=place_id:ChIJ8VPBHEXASjARHfQBexyUtsw,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Kompleks Tabung Haji Bayan Lepas,,,"Kompleks Tabung Haji, Jalan Dato Ismail Hashim, Bayan Lepas",Bayan Lepas,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.1,412,https://www.google.com/maps/place/?q=place_id:ChIJK4P2df2_SjARhBnJgp-sT5Q,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Hotel Seri Malaysia Pulau Pinang,,,"7, Jalan Mayang Pasir 2, Bandar Bayan Baru, Bayan Lepas",Bayan Lepas,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.7,1978,https://www.google.com/maps/place/?q=place_id:ChIJP0BjRmvASjARxEMFTAwIzHI,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
SEXY ME G-9,,,"296, Jalan Tun Dr Awang, South Homes, Bayan Lepas",Bayan Lepas,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.5,4,https://www.google.com/maps/place/?q=place_id:ChIJP1dYGfi_SjARNbGPwQKp3bg,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
THE COURTYARD 1-6,,,"296, Jalan Tun Dr Awang, South Homes, Bayan Lepas",Bayan Lepas,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://www.google.com/maps/place/?q=place_id:ChIJP1dYGfi_SjARq14blGyL7Yg,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
MINI MANIAC G-8,,,"296, Jalan Tun Dr Awang, South Homes, Bayan Lepas",Bayan Lepas,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://www.google.com/maps/place/?q=place_id:ChIJP1dYGfi_SjAR4EQzLKqwjls,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
IDEAL 1SKY,,,"SKY, Tingkat Mahsuri 1, George Town",Bayan Lepas,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://www.google.com/maps/place/?q=place_id:ChIJtYYrJ0DASjAR39SLhDOVKeI,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Female Dorm @ THE LOV PENANG,,,"296, Jalan Tun Dr Awang, South Homes, Bayan Lepas",Bayan Lepas,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://www.google.com/maps/place/?q=place_id:ChIJP1dYGfi_SjARxs4ji0rtymI,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Unicorn House,,,"3s, 09-07, Persiaran Kelicat, Setia Triangle, Bayan Lepas",Bayan Lepas,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://www.google.com/maps/place/?q=place_id:ChIJCcCrSBjASjAR1ITUASGS8l4,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Roma 88,,,"88, Lintang Bukit Jambul, Bukit Jambul, Bayan Lepas",Bayan Lepas,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.8,27,https://www.google.com/maps/place/?q=place_id:ChIJb7AT9UjASjARWrjVxLInqKo,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Fig Tree Hill Resort,,,"Jl. Kenari, Sungai Ara, 11900 Bayan Lepas, Pulau Pinang",Bayan Lepas,Penang,Malaysia,11900,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4,403,https://www.google.com/maps/place/?q=place_id:ChIJix0plhrASjAR_yl33U09gAc,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
CEO SoHo Suite - biz/holiday,,,"The C E O, Lebuh Nipah 7, Bukit Jambul, Bayan Lepas",Bayan Lepas,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.1,39,https://www.google.com/maps/place/?q=place_id:ChIJ2-uCR0XASjARl7uKr1DzzZY,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Tropical Escape Home,,,"Lengkok Kelicap 8A - 29 -1, Bayan Lepas",Bayan Lepas,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.5,2,https://www.google.com/maps/place/?q=place_id:ChIJjWcq6v2_SjARRJqSs2PqFRU,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
DST Batu Maung,,,"Lorong Bidara 2, Baru Batu Maung, Batu Maung",Bayan Lepas,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.6,34,https://www.google.com/maps/place/?q=place_id:ChIJH6dudMa_SjARSoPvgChBg7o,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
DR Hotel Penang,,,"12A, Lintang Sungai Tiram 5, Sunway Prima, 11900 Bayan Lepas, Pulau Pinang",Bayan Lepas,Penang,Malaysia,11900,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.1,291,https://www.google.com/maps/place/?q=place_id:ChIJ1eN7JfS_SjARAbpnRBGtoWQ,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Lexis Suites Penang,,,"28, Jalan Teluk Kumbar, 11920 Bayan Lepas, Pulau Pinang",Bayan Lepas,Penang,Malaysia,11920,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.4,9328,https://www.google.com/maps/place/?q=place_id:ChIJt6Nc7xWVSjARf3YHdCj1Bl8,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Homestay Anajaslina,,,"917 mk, 9, P235, Kampung Suluk, Bayan Lepas",Bayan Lepas,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.3,101,https://www.google.com/maps/place/?q=place_id:ChIJf0GNCyOVSjARmH5GnZEck24,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Osadi Commercial Supplies,,,"72-1-62, Arena Curve, Jalan Mahsuri, Bayan Lepas",Bayan Lepas,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.9,116,https://www.google.com/maps/place/?q=place_id:ChIJm8gnNmzASjARGtAe4Jn-KfY,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
D'Nice Hotel Bayan Baru - Penang,,,"Persiaran Mahsuri 1, Bandar Sunway Tunas, 11900 Bayan Lepas, Pulau Pinang",Bayan Lepas,Penang,Malaysia,11900,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3,364,https://www.google.com/maps/place/?q=place_id:ChIJ4xRd-xTASjARQpnfuiqasIk,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Olive Tree Hotel Penang,,,"76, Jalan Mahsuri, Bandar Sunway Tunas, 11950 Bayan Lepas, Pulau Pinang",Bayan Lepas,Penang,Malaysia,11950,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.2,4538,https://www.google.com/maps/place/?q=place_id:ChIJBfYACxXASjARckiFWJ31hBI,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Corum View Hotel,,,"No. 90, Jalan Mayang Pasir, Taman Sri Tunas, 11950 Bayan Baru, Pulau Pinang",Bayan Lepas,Penang,Malaysia,11950,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.7,635,https://www.google.com/maps/place/?q=place_id:ChIJLxw8P2zASjARnuYhUFcf_ik,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Homestay / Unit Trust Consultant,,,"Lorong Mayang Pasir 3, Bandar Bayan Baru, Bayan Lepas",Bayan Lepas,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.4,5,https://www.google.com/maps/place/?q=place_id:ChIJ____v0HASjAR-xGXtGgxCYc,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
MY PENANG HOMESTAY 99 SPICE ARENA,,,"9, Lintang Bayan 10, Sungai Ara, 11900 Bayan Lepas, Pulau Pinang",Bayan Lepas,Penang,Malaysia,11900,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.1,11,https://www.google.com/maps/place/?q=place_id:ChIJPZNB5D3ASjARVJ5CLKW-yLE,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Super 8 Hotel @ Bayan Baru,,,"2-G-2, Solok Mayang Pasir, Bayan Baru, 11950 Bayan Lepas, Penang",Bayan Lepas,Penang,Malaysia,11950,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.8,431,https://www.google.com/maps/place/?q=place_id:ChIJCwSxCmvASjARo4txatDcT7o,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Homestay Zikrie,,,"Medan Bayan, Bayan Lepas",Bayan Lepas,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://www.google.com/maps/place/?q=place_id:ChIJIxCeRj7ASjARcUkt-pHkhgc,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Golden Triangle Homestay Penang,,,"Golden Triangle 11950 Malaysia, Jalan Paya Terubung, Bayan Lepas",Bayan Lepas,Penang,Malaysia,11950,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3,10,https://www.google.com/maps/place/?q=place_id:ChIJgRPpBDzASjAR5qKGfJB8CMs,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Jungle Villa Penang,,,"Jalan Kampung Dato Lim Chong Kooi, Balik Pulau",Bayan Lepas,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,5,1,https://www.google.com/maps/place/?q=place_id:ChIJrxQ0-dWUSjARASOPQE0aPEQ,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The CEO Executive Suites,,,"31-1-11, Lebuh Nipah 5, Kampung Seberang Paya, 11950 Bayan Lepas, Pulau Pinang",Bayan Lepas,Penang,Malaysia,11950,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4,467,https://www.google.com/maps/place/?q=place_id:ChIJg_So3tHBSjAR1g6H5w-x5h0,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Ceo Enterprise,,,"31-10-3, The CEO, Lebuh Nipah 5, Kampung Seberang Paya, Bayan Lepas",Bayan Lepas,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4,5,https://www.google.com/maps/place/?q=place_id:ChIJVwLoJEXASjARZQa-MbYhotY,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Hotel Pen Mutiara,,,"Wisma Nelayan Pelabuhan LKIM Batu Maung, 11960 Bayan Lepas, Pulau Pinang",Bayan Lepas,Penang,Malaysia,11960,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.1,1912,https://www.google.com/maps/place/?q=place_id:ChIJ54Xuxr2_SjARWtP-Se8w7KQ,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
