company,company_domain_name,phone,address,city,state,country,zip,industry,type,numberofemployees,website,firstname,lastname,jobtitle,email,mobilephone,nocturn_icp_score,nocturn_icp_tier,nocturn_star_rating,nocturn_room_count,nocturn_has_whatsapp,nocturn_whatsapp_number,nocturn_whatsapp_source,nocturn_has_email,nocturn_after_hours_gap,nocturn_google_rating,nocturn_google_reviews,nocturn_google_maps_url,nocturn_member_id,nocturn_source,nocturn_outreach_priority,nocturn_outreach_channel,nocturn_pilot_roi_estimate,nocturn_adr_estimate,nocturn_pilot_status,nocturn_pilot_start_date,nocturn_first_touch_template,nocturn_notes,nocturn_data_collected_date,lifecyclestage,hs_lead_status,lead_source,lead_source_detail
The Waterfront Hotel,thewaterfrontkuching.com,+6082227227,"68, Jalan Tun Abang Haji Openg, 93000, Kuching, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,93000,Hospitality,PROSPECT,208,http://thewaterfrontkuching.com,,,General Manager,info@thewaterfrontkuching.com,,8,HOT,5 Star,208,NO,,,YES,YES,,,,1214,MAH Directory,3,Email,13392,120,Not Started,,1C,5 Star | 208 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Theatre Hotel Kuching,theatrehotelkuching.com,+60125911799,"187, Jalan Song Thian Cheok, 93100, Kuching, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,93100,Hospitality,PROSPECT,90,https://www.theatrehotelkuching.com/,,,General Manager,enquiry@theatrehotelkuching.com,+60125911799,9,HOT,Others,90,YES,+60125911799,mah_directory,YES,YES,,,,1850,MAH Directory,1,WhatsApp,5832,120,Not Started,,1B,90 rooms | Email | WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Tune Hotel Waterfront Kuching,tunehotels.com,+6082238221,"Lot 281, Section 48, KTLD, Jalan Tunku Abdul Rahman, Taman Sri Sarawak, 93100, Kuching, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,93100,Hospitality,PROSPECT,135,http://www.tunehotels.com,,,General Manager,info@tunehotelswaterfrontkuching.com,,7,WARM,2 Star,135,NO,,,YES,YES,,,,0607,MAH Directory,3,Email,8640,120,Not Started,,1C,135 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Ucsi Hotel Kuching,ucsihotelsconventions.com,+6082596612,"Lot 2864, Block 7, Muara Tebas Land Disctrict, Isthmus, Tanjong Seberang Pending Point, Sejingkat, 93450, Kuching, Sarawak, Malaysia,",Johor Bahru,Sarawak,Malaysia,93450,Hospitality,PROSPECT,70,http://www.ucsihotelsconventions.com,,,General Manager,infokch@ucsihotels.com,,8,HOT,Others,70,NO,,,YES,YES,,,,1305,MAH Directory,3,Email,4914,130,Not Started,,1C,70 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Union Yes Retreat & Training Centre,sbeu.org.my,+6082453027,"Lot 371 Block 5, Gading Lundu Land District, 94500, Lundu, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,94500,Hospitality,PROSPECT,57,https://www.sbeu.org.my/retreat/,,,General Manager,salesmanager_retreat@sbeu.org.my,,8,HOT,Others,57,NO,,,YES,YES,,,,1781,MAH Directory,3,Email,3672,120,Not Started,,1C,57 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Watermelon Hotel,juicystay.com,,"No. 355, Jalan Sim Cheng Kay, 98000, Miri, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,98000,Hospitality,PROSPECT,30,https://www.juicystay.com/hotel/watermelon-hotel-miri,,,General Manager,reservations.wtmmyy@juicyhospitality.com.my,,4,COLD,Others,30,NO,,,YES,YES,,,,1891,MAH Directory,4,Email,2160,120,Not Started,,1C,Email,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Win Hotel,winhotels.com.my,+6084255757,"No. 73, Jalan Lau King Howe, 96000, Sibu, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,96000,Hospitality,PROSPECT,90,https://www.winhotels.com.my/,,,General Manager,reservations@winhotels.com.my,,10,HOT,3 Star,90,NO,,,YES,YES,,,,1620,MAH Directory,3,Email,5832,120,Not Started,,1C,3 Star | 90 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Wiwo Hotel,wiwohotel.com,+6086336666,"Sublot 116-124, Lot 7668, Block 31, Bintulu Sentral, Jalan Kidurong, 97000, Bintulu, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,97000,Hospitality,PROSPECT,76,http://www.wiwohotel.com,,,General Manager,info@wiwohotel.com,,8,HOT,Others,76,NO,,,YES,YES,,,,1252,MAH Directory,3,Email,4752,120,Not Started,,1C,76 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Marco Polo Guesthouse.,hostelworld.com,+60198888505,"236, Jalan Padungan, Kuching Metropolitan Area, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,http://hostelworld.com/,,,General Manager,,+60198888505,4,COLD,,,YES,+60198888505,google_places,NO,YES,4.6,142,https://maps.google.com/?cid=1007921124331971846,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Telang Usan Hotel,telangusan.com,+6082415588,"Lot 340, 345, Jalan Ban Hock, Road, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,https://telangusan.com/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.9,437,https://maps.google.com/?cid=9858531722828008075,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Mega Inn,,+6082578033,"27-28, Block C, King's Centre, Jalan Simpang Tiga, King Centre, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.8,627,https://maps.google.com/?cid=1970871491103283541,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Kapit Hotel,,+60128862353,"59, Jalan Padungan, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+60128862353,3,COLD,,,YES,+60128862353,google_places,NO,YES,3.8,158,https://maps.google.com/?cid=16080628375484546567,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Ariva Gateway Kuching,,,"Gateway Kuching, 9, Jalan Bukit Mata, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,1,DISQUALIFIED,,,NO,,,NO,YES,3.9,467,https://maps.google.com/?cid=2004315089170519170,,Google Places,5,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Homestay Kuching,homestaykuching.com,+6082412158,"56, Jalan Ellis, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,http://www.homestaykuching.com/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.7,199,https://maps.google.com/?cid=1428557533430467236,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Super OYO 979 Hua Kuok Inn,oyorooms.com,+60350378296,"227, Jalan Ban Hock, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,https://www.oyorooms.com/54567/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.6,251,https://maps.google.com/?cid=695324925350015638,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Hotel Kingwood,kingwoodurban.com.my,+6082330888,"Lot 618, Section 62, KLLD, Jalan Padungan, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,http://kingwoodurban.com.my/kuching/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.8,718,https://maps.google.com/?cid=7887536774937470511,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
One Point Hotel @ RH Plaza,onepointhotel.com,+6082577799,"Lot 5385, Block 16, R.H, Plaza Kuching Central Land District, Jalan Lapangan Terbang, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,http://www.onepointhotel.com/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.7,554,https://maps.google.com/?cid=9254523855651616054,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Memoire Inn,oyorooms.com,+60104011393,"Lot 7489-7492,Block 16, Jalan Rock, &, Batu 3, Taman Timberland, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,https://www.oyorooms.com/my/hotels-in-Kuching/?utm_source=Google_gmb_so_MY&utm_medium=Organic&utm_campaign=MY_SWK006&locale=en,,,General Manager,,+60104011393,4,COLD,,,YES,+60104011393,google_places,NO,YES,3.7,151,https://maps.google.com/?cid=18431626789627818650,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Hotel 48,facebook.com,+6082521016,"No. 13 & 14, Jalan Green Hill, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,http://www.facebook.com/48Room4Rent,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.9,127,https://maps.google.com/?cid=14180168402460098646,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Living House Co.,,+6082250133,"1st Floor Lot 223, 226, Jalan Ban Hock, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.7,118,https://maps.google.com/?cid=3748932412790964574,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
56 Hotel (Block A & Block B),56hotel.com.my,+6082575666,"Lot 2228 & 2229, Section 64, KTLD, Jalan Tun Jugah, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,https://56hotel.com.my/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4,1255,https://maps.google.com/?cid=7260787274370099643,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
"Grand Dormani Rajah Court Hotel Kuching, Sarawak, Malaysia",,+6082484799,"6115, 801-3B Jalan Tun Razak, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.6,801,https://maps.google.com/?cid=10840522628748839299,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
SPOT ON 89886 Backpacker's Stay Services,oyorooms.com,+60350378296,"23, Jalan Carpenter, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,https://www.oyorooms.com/96212/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4,111,https://maps.google.com/?cid=3225103943659061003,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
White Cottage,,+6082255155,"395, Jalan Ban Hock, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.2,14,https://maps.google.com/?cid=839980761712551320,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Furama Lodging House,,+6082523296,"4, Jalan Green Hill, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.5,47,https://maps.google.com/?cid=6634706349457970113,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Culture Inn,,+6082339333,"98, Jalan Sekama, Sekama, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.6,92,https://maps.google.com/?cid=18425248096268933757,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
PG Inn Budget Hotel,facebook.com,+6082461271,"1st Floor, Lot 1271 Block 17, Jalan Lapangan Terbang Baru, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,https://www.facebook.com/PGTT.PGINN/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.6,51,https://maps.google.com/?cid=2684794838628683680,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
City Inn,,+6082414866,"275, Jalan Abell, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.1,216,https://maps.google.com/?cid=13579280442074249049,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Hotel 98,hotel98.com.my,+6082236060,"Wisma Phoenix, Jalan Song Thian Cheok, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,https://www.hotel98.com.my/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.8,598,https://maps.google.com/?cid=8857992651627537843,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
OYO 728 Tai Pan Hotel,oyorooms.com,+60350378296,"93, Jalan Padungan, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,https://www.oyorooms.com/49508/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.7,122,https://maps.google.com/?cid=12932890583640105372,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Secret Sanctuary,facebook.com,+60198888986,"132, 12A, Jalan Setia Raja, Taman Stutong Indah, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,http://www.facebook.com/The-Secret-Sanctuary-Gastro-lounge-283576718335797,,,General Manager,,+60198888986,4,COLD,,,YES,+60198888986,google_places,NO,YES,3.9,32,https://maps.google.com/?cid=2426569010613996633,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
My Place hotel and lodge,,,"51, No, Lot 32, Section, 68, Jalan Padungan, Kuching City Centre, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,1,DISQUALIFIED,,,NO,,,NO,YES,4,187,https://maps.google.com/?cid=16111364739762181545,,Google Places,5,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Abell Residence,abellresidence.com,+6082751375,"47, Jalan Abell, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,http://www.abellresidence.com/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.6,117,https://maps.google.com/?cid=17380452102700190326,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Regal Court Hotel Kuching,,+6082412211,"Lot 577 Section 10 KTLD, Jalan Tun Ahmad Zaidi Adruce MY, Q3A, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.1,105,https://maps.google.com/?cid=18107374584191412647,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Check In Lodge,,+60168894896,"177, Jalan Padungan, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+60168894896,3,COLD,,,YES,+60168894896,google_places,NO,YES,4.4,115,https://maps.google.com/?cid=859534858453645480,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
De Summit Condominium BDC,,+6082593893,"De Summit Condominium ,Lot 9637, Block 11 MTLD, Lorong 9 Off, Lorong B4, Taman Bdc, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.2,167,https://maps.google.com/?cid=196736101860669823,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Traveller Homestay,,+6082414093,"240, Jalan Padungan, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.3,35,https://maps.google.com/?cid=7300349028790597490,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
fata garden hotel,,+6082248111,"Jalan McDougall, Taman Budaya, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.3,265,https://maps.google.com/?cid=10535798798639096755,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Hotel Longhouse,hotellonghouse.com,+60172221681,"182, Jalan Abell, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,http://hotellonghouse.com/,,,General Manager,,+60172221681,4,COLD,,,YES,+60172221681,google_places,NO,YES,3.8,114,https://maps.google.com/?cid=5914446651157788057,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
OYO 44017 L & C Premium Stay,oyorooms.com,+60350378296,"143, Jalan Abell, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,https://www.oyorooms.com/h/74943?utm_source=Google_gmb_MY&utm_medium=Organic&utm_campaign=MY_KCG015&latitude=1.556466&longitude=110.3568&locale=en,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.4,106,https://maps.google.com/?cid=6302164986177878210,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Quiik Cat,facebook.com,+6082232260,"12 B, Wayang Street, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,https://www.facebook.com/quiikcat/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4.2,201,https://maps.google.com/?cid=6710538710710287724,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
My Fair Hotel,,,Kuching,Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,1,DISQUALIFIED,,,NO,,,NO,YES,4,5,https://maps.google.com/?cid=9800994854672398593,,Google Places,5,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Oriental Inn,,+6082242266,"Lot 202, Jalan Padungan Utara, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.8,191,https://maps.google.com/?cid=4141594442557156027,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Stay In Hotel,,,"605, Lorong Lapangan Terbang 5B2, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,1,DISQUALIFIED,,,NO,,,NO,YES,4.2,13,https://maps.google.com/?cid=15089272746696737519,,Google Places,5,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Private rooms near BCCK +free Kuching city tour,,+60149966503,"2nd floor block d, Jalan Bako, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+60149966503,3,COLD,,,YES,+60149966503,google_places,NO,YES,,,https://maps.google.com/?cid=15241195172199886374,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
"Sunset Homestay, Kuching, Sarawak.",,+60168598988,"Rd E36, MY Sarawak Kuching Kuching, LEVEL 2, Jalan Tabuan, TAMAN SRI SARAWAK",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+60168598988,3,COLD,,,YES,+60168598988,google_places,NO,YES,4.3,120,https://maps.google.com/?cid=12003061872702854906,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
7 Homestay,,+6082610521,"Johor Kuching Johor MY, Sentosa",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.5,29,https://maps.google.com/?cid=16307465461140480570,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
SPOT ON 89622 Onestar Lodge,oyorooms.com,+60350378296,"3, 7, Jalan Green Hill, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,https://www.oyorooms.com/88566/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.8,9,https://maps.google.com/?cid=16691582159142876707,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
1ACS Hostel,,+6082245122,"association of churches in sarawak christian ecumenical worship centre, block 10, Jalan Stampin, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.3,52,https://maps.google.com/?cid=11458106400431343393,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Nook Bed & Breakfast Kuching,,+60128866426,"4, Jalan Song Thian Cheok, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+60128866426,3,COLD,,,YES,+60128866426,google_places,NO,YES,4,1,https://maps.google.com/?cid=3000138577514444212,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Stay Tuned,,+601121754840,"No Floor, Lot 8137, 116, Lorong Perdana 2, Biawak Industrial Estate, Kuching",Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+601121754840,3,COLD,,,YES,+601121754840,google_places,NO,YES,1,1,https://maps.google.com/?cid=731028937149448216,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Borneo Hotel,theborneohotel.com,+6082244122,"30 C-F, Jalan Tabuan, 93100 Kuching, Sarawak",Kuching,Sarawak,Malaysia,93100,Hospitality,PROSPECT,50,https://theborneohotel.com/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4.5,198,https://maps.google.com/?cid=17825702875152481134,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Cocoon Resort Kuching,cocoonresort.com.my,+60138008825,"Lot 293, Jalan Sultan Tengah, Santubong, 93050 Kuching, Sarawak",Kuching,Sarawak,Malaysia,93050,Hospitality,PROSPECT,50,https://cocoonresort.com.my/,,,General Manager,,+60138008825,4,COLD,,,YES,+60138008825,google_places,NO,YES,4.6,79,https://maps.google.com/?cid=9355532243185510004,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Kuching Hotel,facebook.com,+60198123836,"6, Temple St, 93100 Kuching, Sarawak",Kuching,Sarawak,Malaysia,93100,Hospitality,PROSPECT,50,https://www.facebook.com/kchhotelswk/,,,General Manager,,+60198123836,4,COLD,,,YES,+60198123836,google_places,NO,YES,4.4,47,https://maps.google.com/?cid=1687050574569156145,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Kuching Riverine Resort,agoda.com,+60184002022,"Kuching Riverine Resort, Jalan Petanak, 93100 Kuching, Sarawak",Kuching,Sarawak,Malaysia,93100,Hospitality,PROSPECT,50,http://www.agoda.com/sl/P3PYcMMFnur,,,General Manager,,+60184002022,4,COLD,,,YES,+60184002022,google_places,NO,YES,4.8,372,https://maps.google.com/?cid=16226855905984938066,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Meritin Hotel Kuching,meritinhotel.com,+6082550800,"315, Jln Padungan, 93100 Kuching, Sarawak",Kuching,Sarawak,Malaysia,93100,Hospitality,PROSPECT,50,http://www.meritinhotel.com/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4.3,952,https://maps.google.com/?cid=2438118622332176527,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
